Historic Center of Vienna;18,736 reviews;#1 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d1534524-Reviews-Historic_Center_of_Vienna-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Neighborhoods', 'Historic Walking Areas', 'Historic Sites'];The historic centre of Vienna is rich in beautiful architecture, including Baroque castles and gardens, as well as the late-19th-century Ringstrasse lined with grand buildings, monuments and parks.;[];As featured in Vienna, cosmopolitan city.;48.208591;16.369694;
Martin Luther Kirche;4 reviews;#294 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10803707-Reviews-Martin_Luther_Kirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Sacred & Religious Sites', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.220409;16.340151;
Stiftskirche;7 reviews;#295 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12337735-Reviews-Stiftskirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200748;16.357010;
Trinity column St. Ulrich;3 reviews;#296 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14971462-Reviews-Trinity_column_St_Ulrich-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals', 'Monuments & Statues', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204578;16.352551;
Palais Hoyos;4 reviews;#297 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418070-Reviews-Palais_Hoyos-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.197941;16.378309;
Otto Wagner Haus;2 reviews;#298 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14927304-Reviews-Otto_Wagner_Haus-Vienna.html;['Sights & Landmarks', 'Monuments & Statues', 'Architectural Buildings', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.197498;16.359541;
Denkmal Kaiser Franz Josef I. von Osterreich;12 reviews;#299 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552437-Reviews-Denkmal_Kaiser_Franz_Josef_I_von_Osterreich-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204597;16.366211;
Palais Schwarzenberg;3 reviews;#300 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418057-Reviews-Palais_Schwarzenberg-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.196869;16.376020;
Backerstrasse No. 2;2 reviews;#301 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d192266-Reviews-Backerstrasse_No_2-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];A downtown residential building constructed around a courtyard.;[];;48.208862;16.372383;
Parish church St Laurentius;5 reviews;#302 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2017561-Reviews-Parish_church_St_Laurentius-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201672;16.309361;
Villa Schopp;3 reviews;#303 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10167396-Reviews-Villa_Schopp-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.181358;16.294769;
Lutherische Stadtkirche;5 reviews;#304 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11718702-Reviews-Lutherische_Stadtkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206619;16.368570;
J.E.Schindler Statue;4 reviews;#305 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13237900-Reviews-J_E_Schindler_Statue-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Mahnmal Aspangbahnhof;2 reviews;#306 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12958991-Reviews-Mahnmal_Aspangbahnhof-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Albert Schultz Eishalle;2 reviews;#307 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13277226-Reviews-Albert_Schultz_Eishalle-Vienna.html;['Fun & Games', 'Sights & Landmarks', 'Game & Entertainment Centers', 'Arenas & Stadiums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.245899;16.433990;
Heiligenstadter Testamenthaus;11 reviews;#308 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d246414-Reviews-Heiligenstadter_Testamenthaus-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Hermannskogel;2 reviews;#309 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12657108-Reviews-Hermannskogel-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Lookouts'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Kaasgrabenkirche;2 reviews;#310 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12670876-Reviews-Kaasgrabenkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.253780;16.333500;
European Peace Walk;5 reviews;#311 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d6120484-Reviews-European_Peace_Walk-Vienna.html;['Sights & Landmarks', 'Scenic Walking Areas'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Stumpergasse 31;5 reviews;#312 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d12358042-Reviews-Stumpergasse_31-Vienna.html;['Sights & Landmarks', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.193588;16.344669;
Geymullerschlossl;9 reviews;#313 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d245712-Reviews-Geymullerschlossl-Vienna.html;['Museums', 'Sights & Landmarks', 'Historic Sites', 'Art Museums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.243809;16.307180;
Denkmal Josef Ressel;11 reviews;#314 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418167-Reviews-Denkmal_Josef_Ressel-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.198978;16.369900;
Schokoladenhaus;3 reviews;#315 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10166691-Reviews-Schokoladenhaus-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.181770;16.297380;
Basiliskenbrunnen;4 reviews;#316 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386956-Reviews-Basiliskenbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205151;16.383270;
Serbisch-Orthodoxe Kirche Christi Auferstehung;3 reviews;#317 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10056067-Reviews-Serbisch_Orthodoxe_Kirche_Christi_Auferstehung-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Closed NowHours Today: 8:00 AM - 7:00 PMSee all hours;['Sun - Sat', '8:00 AM - 7:00 PM'];;48.227501;16.399281;
Reformierte Stadtkirche;6 reviews;#318 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11718721-Reviews-Reformierte_Stadtkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206730;16.368690;
Zum Hayden Schuss-Figur;4 reviews;#319 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010451-Reviews-Zum_Hayden_Schuss_Figur-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210892;16.366159;
Palais Orsini-Rosenberg;2 reviews;#320 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010575-Reviews-Palais_Orsini_Rosenberg-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210991;16.364679;
Catholic Church of St. Andrew;1 review;#321 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d17690563-Reviews-Catholic_Church_of_St_Andrew-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.202370;16.256430;
Palais Obentraut;3 reviews;#322 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983007-Reviews-Palais_Obentraut-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211971;16.356079;
Nussdorfer Wehr- und Schleusenanlage;1 review;#323 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d17624824-Reviews-Nussdorfer_Wehr_und_Schleusenanlage-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.258572;16.370230;
Katholische Kirche Altottakring;1 review;#324 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11718692-Reviews-Katholische_Kirche_Altottakring-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.213345;16.308750;
Palais Caprara-Geymuller;2 reviews;#325 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010571-Reviews-Palais_Caprara_Geymuller-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.210270;16.366011;
Denkmal Heinrich II.;3 reviews;#326 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010449-Reviews-Denkmal_Heinrich_II-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211941;16.365339;
Denkmal Rudolf von Alt;6 reviews;#327 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552677-Reviews-Denkmal_Rudolf_von_Alt-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209030;16.364010;
Denkmal Julius Raab;5 reviews;#328 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552675-Reviews-Denkmal_Julius_Raab-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207981;16.359159;
Haus Horner;1 review;#329 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15343352-Reviews-Haus_Horner-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.179810;16.278610;
Schubertkirche;1 review;#330 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14928944-Reviews-Schubertkirche-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Closed NowHours Today: 9:00 AM - 12:00 AMSee all hours;['Sun - Sat', '9:00 AM - 12:00 AM'];;48.227417;16.357937;
Minervabrunnen;2 reviews;#331 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010672-Reviews-Minervabrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208389;16.382250;
Denkmal Ferdinand Georg Waldmuller;3 reviews;#332 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983894-Reviews-Denkmal_Ferdinand_Georg_Waldmuller-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208981;16.357821;
Zacherlhaus;3 reviews;#333 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010579-Reviews-Zacherlhaus-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209839;16.371620;
Saulenhalle;2 reviews;#334 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13556626-Reviews-Saulenhalle-Vienna.html;['Sights & Landmarks', 'Architectural Buildings', 'Historic Sites'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.203381;16.363819;
Rahlstiege;5 reviews;#335 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552446-Reviews-Rahlstiege-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201641;16.360979;
Pfarre Breitensee;4 reviews;#336 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d2284485-Reviews-Pfarre_Breitensee-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.201672;16.309361;
Denkmal Abraham a Santa Clara;5 reviews;#337 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13559186-Reviews-Denkmal_Abraham_a_Santa_Clara-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204090;16.368080;
Judische Friedhof Wahring;4 reviews;#338 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14988549-Reviews-Judische_Friedhof_Wahring-Vienna.html;['Sights & Landmarks', 'Cemeteries'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.231960;16.351000;
Ballpark Spenadlwiese;2 reviews;#339 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10251708-Reviews-Ballpark_Spenadlwiese-Vienna.html;['Sights & Landmarks', 'Arenas & Stadiums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206600;16.404530;
St. Johannes der Taufer;5 reviews;#340 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d8778631-Reviews-St_Johannes_der_Taufer-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.187061;16.348841;
Wahringer Schubertpark;3 reviews;#341 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13923741-Reviews-Wahringer_Schubertpark-Vienna.html;['Sights & Landmarks', 'Cemeteries'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.226280;16.338390;
Statue Johann Bernhard Fischer von Erlach;2 reviews;#342 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983305-Reviews-Statue_Johann_Bernhard_Fischer_von_Erlach-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208981;16.357821;
Church of St. Joseph;5 reviews;#343 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d7269276-Reviews-Church_of_St_Joseph-Vienna.html;['Sights & Landmarks', 'Churches & Cathedrals'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206810;16.341499;
"3 Brothers" - Art in the Subway;2 reviews;#344 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15114674-Reviews-3_Brothers_Art_in_the_Subway-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.219501;16.371210;
Denkmal Emil Jakob Schindler;7 reviews;#345 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386983-Reviews-Denkmal_Emil_Jakob_Schindler-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.204441;16.381479;
Denkmal Friedrich von Amerling;9 reviews;#346 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386985-Reviews-Denkmal_Friedrich_von_Amerling-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207069;16.379789;
Julius Ofner Denkmal;3 reviews;#347 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15061368-Reviews-Julius_Ofner_Denkmal-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.217289;16.380989;
Statue Rudolf IV.;1 review;#348 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983299-Reviews-Statue_Rudolf_IV-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208981;16.357821;
Drei Heiligenstatuen an der Salesianerkirche;5 reviews;#349 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418093-Reviews-Drei_Heiligenstatuen_an_der_Salesianerkirche-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.196259;16.381620;
Kunstlerhaus;1 review;#350 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13418106-Reviews-Kunstlerhaus-Vienna.html;['Sights & Landmarks', 'Architectural Buildings'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.200500;16.371519;
Backerkreuz;1 review;#351 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14012553-Reviews-Backerkreuz-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.211861;16.352360;
Wachsamkeitsbrunnen;1 review;#352 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983156-Reviews-Wachsamkeitsbrunnen-Vienna.html;['Sights & Landmarks', 'Fountains'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212559;16.346729;
Gestalten der osterreichischen Geschichte;1 review;#353 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552610-Reviews-Gestalten_der_osterreichischen_Geschichte-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206131;16.364849;
Denkmal Ludwig Anzengruber;1 review;#354 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552584-Reviews-Denkmal_Ludwig_Anzengruber-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.207790;16.355551;
Denkmal Gyorgy Bessenyei;1 review;#355 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552581-Reviews-Denkmal_Gyorgy_Bessenyei-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.206902;16.355181;
Partners of All Nations EU Monument;5 reviews;#356 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13875205-Reviews-Partners_of_All_Nations_EU_Monument-Vienna.html;['Sights & Landmarks', 'Monuments & Statues', 'Points of Interest & Landmarks'];Open NowHours Today: 12:00 AM - 11:59 PMSee all hours;['Sun - Sat', '12:00 AM - 11:59 PM'];;48.218658;16.363010;
Sarkophag und Trauernde;2 reviews;#357 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010659-Reviews-Sarkophag_und_Trauernde-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.199429;16.372950;
Strauss-Lanner-Denkmal;2 reviews;#358 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983157-Reviews-Strauss_Lanner_Denkmal-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208981;16.357821;
Denkmal Kaiser Franz I. Stephan von Lothringen;5 reviews;#359 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552440-Reviews-Denkmal_Kaiser_Franz_I_Stephan_von_Lothringen-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.212841;16.374760;
Metamorphose der Saule;2 reviews;#360 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d14010661-Reviews-Metamorphose_der_Saule-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205399;16.377569;
Statue Rathausmann;3 reviews;#361 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983280-Reviews-Statue_Rathausmann-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208981;16.357821;
Statue Niklas Graf Salm;5 reviews;#362 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13983276-Reviews-Statue_Niklas_Graf_Salm-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208450;16.363640;
Denkmal Sankt Franziskus;4 reviews;#363 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13552676-Reviews-Denkmal_Sankt_Franziskus-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.209030;16.364010;
Street Art Passage;5 reviews;#364 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15218498-Reviews-Street_Art_Passage-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.203651;16.356800;
Denkmal Robert Stolz;9 reviews;#365 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d13386982-Reviews-Denkmal_Robert_Stolz-Vienna.html;['Sights & Landmarks', 'Monuments & Statues'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.205540;16.378309;
Pilgramgasse;3 reviews;#366 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d15061381-Reviews-Pilgramgasse-Vienna.html;['Sights & Landmarks', 'Points of Interest & Landmarks'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.208862;16.372383;
Schubert's death house in Vienna;5 reviews;#367 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d11548401-Reviews-Schubert_s_death_house_in_Vienna-Vienna.html;['Museums', 'Sights & Landmarks', 'Specialty Museums', 'Historic Sites'];Closed todayHours Today: ClosedSee all hours;['Wed - Thu', '10:00 AM - 6:00 PM'];;48.194618;16.361460;
AIBC Field Freudenau;1 review;#368 of 504 Sights & Landmarks in Vienna;https://www.tripadvisor.com//Attraction_Review-g190454-d10242643-Reviews-AIBC_Field_Freudenau-Vienna.html;['Sights & Landmarks', 'Arenas & Stadiums'];Local WeatherPowered by Weather UndergroundF°C°34°24°Jan39°27°Feb47°32°Mar;[];;48.193710;16.440130;
